Sentiments,Sentiment Label,Posting Time,Contents
0.0031442503477194794,Negative,2023/3/22 19:46,不上进不上课只上香？我眼中这些“迷信”的年轻人，他们“不屈不挠、不慌不忙、不卑不亢、不骄不躁”。这么说吧，我客户群体中年轻人很多很多，比大部分人都优秀的也太多了。难道这就是新时代只上香不上进的年轻人？
0.30311255560308503,Negative,2023/3/22 19:33,上的又不是街，这不挺好的吗？
0.009239387843223978,Negative,2023/3/22 18:59,我拜拜拜！！ 我还有鸡鸣寺没去呢！！
0.36302690546459215,Negative,2023/3/22 18:54,现在的中国是开始要靠近韩国了吗，韩国阶级差距大邪教盛行，中国……开始佛教盛行……我也上香，保佑我发大财卍
0.0840280247212174,Negative,2023/3/22 18:51,“南朝四百八十寺，多少楼台烟雨中”。乱世佛教盛行，现实无力改变，都是一个道理。读史使人明智。
0.03990008718586435,Negative,2023/3/22 18:50,媒体算什么东西有什么资格评论我。 你有张嘴就是随便评论别人的吗？  纱布
0.029327021270140974,Negative,2023/3/22 18:41,有的媒体大人啊 做神仙太久 诸多香火的雾 遮挡了探看人间的路 便再难见到凡人的苦
0.04058319091373175,Negative,2023/3/22 18:34,我只是为了将来某天把这些管理社会的无能的猪猡们弄死的无产阶级们提前上柱香，让他们至少在奔向黄泉路上时一帆风顺。
0.1775468912745669,Negative,2023/3/22 18:32,啊对对对 遇到正事儿就哑巴 遇到热闹就喇叭📣还得是你
0.0025933692895011573,Negative,2023/3/22 18:24,关你什么事，什么档次，对我指指点点，年轻人评媒体人不找真相不找真实只找真贱
0.32965858635880174,Negative,2023/3/22 17:35,佛啊，弟子可是顶着批评给您上香的，一定要保佑我啊🙏🙏🙏
0.33420354223851345,Negative,2023/3/22 17:13,笑的想死 和楠姐出门旅游 三天里两天半都在烧香磕头
0.0011185072094747062,Negative,2023/3/22 17:11,谁都知道这是一个心灵的慰藉，为什么大家都去上香呢，证明当代年轻人焦虑你并不了解，某些媒体别每次都站在道德“最高点”和事不关己的角度去说问题！，
0.6611229430515896,Positive,2023/3/22 17:10,常怀敬畏之心，方能行有所止！
0.18541609137079562,Negative,2023/3/22 17:00,怎么事，真就这么闲吗，这家伙上个香也得挨你批评。就上香，就许愿！
0.47346120174652806,Negative,2023/3/22 16:47,上个香就在这犯见，等我出家的时候是不是要太监。
0.0,Negative,2023/3/22 16:15,这个社会上绝大多数是把握不了自己命运的。这个你看看房地产就知道了。以前我去听讲座，有个退休的领导讲了半天政策制定。结束了我拿着几个现实问题去请教他，他就直接告诉我他不懂，他们这个年代的人也没机会懂。对很多50后60后的人来讲这才是真实的生活。所谓的努力可能就是人生中的一次高考。考上大学了，就业是分配的；工作了之后结婚了，再去等福利分房。连房子都是分的。你现在看到的很多国企的中层，当年进体制就是因为“子女顶替就业制度”。看名字就知道是他们父母在那个岗位，退休下来继续留个岗位给他。看房子最明显。绝大多数中国人家里最值钱最重要的财产就是他们的房子。开始的房子怎么来的？原来是分的房子，然后要搞商品房，补点钱就自有了。再是因为搞公积金制度，本来就分了房子，公积金只能用来买房。那么跟着买套房，现在就发财了。哪里和努力有关系？就是被安排到一个位置，在那个位置上做好自己的事情。很多的提升真的都是运气。这才是一个普通人标准的人生，哪里来的那么多可以把握的事情？所以这代人对高考这个东西有个执念，因为他们这辈子很多人唯一能谈得上努力拼搏的，似乎也只有高考了。认定教育改变命运本来就是一种无知。只是很多人的社会经验把这种无知合理化了。14-19年很多地方都是房价迅速上涨。我们去观察大学生就业就发现一件很有趣的事情。家庭条件差不多的人考上硕士的平均就是比没考上的资产低。原因很简单，本科毕业没考上硕士的早工作，所以早三年买房。如果教育他们比较，那么就是这三年他一辈子追不回来。同样是买房，家境差不多同一个地方出来的两个人，差三年，都在杭州工作。结果就是读硕士的那个买更差的房子还要比人家多背上80万的贷款。毕业起薪还没人家本科毕业第三年的高。将来就是打工，这80万贷款的差距换算到每个月，真就是他怎么努力都不会比人家过得好。这是真实的社会。只不过是后面硕士要扩招，所以这个现象就没给大家介绍。还是要强调读书会带来更多的机会，你看，你多读三年会不会多很多考上公务员的机会啊？你说你今年毕业，公务员竞争太激烈，没考上，觉得三年浪费了。怎么办啊？唯一能做的就是安慰你下读书是自我实现。你上了三年网课，总算是有点收获的。就是很真诚的把握不了。就像，就是因为这些年轻人和绝大多数普通人一样，没办法把握自己的命运。你给别人画个大饼，说努力就有收获，考上好大学就有好前途。人家真做到了，可是结果就是没有，你负责吗？道理就那么简单。大饼不能乱画的。遇到低增速的年代，谈谈怎么“自我实现”才是一条正路。
0.029096129827771988,Negative,2023/3/22 15:52,我真的不想说太难听的 但是，不上香去给你上坟吗？ Yue 了
0.2501261555663665,Negative,2023/3/22 15:39,上课上进不如上香呢。。。。。。
0.009977908419449344,Negative,2023/3/22 15:36,大学生的事少管  别天天给中老年龄层当儿子就以为可以给年轻人当爹了  言外之意：不上课不上进不来工作当孙子 爹们可要怎么活啊
0.13629750839873278,Negative,2023/3/22 15:32,我不仅上香我还不结婚不生孩子你管得着吗
0.047026058664602965,Negative,2023/3/22 15:31,站好你的街，少来管你爹带头网暴的无良媒体
0.02232765688785976,Negative,2023/3/22 15:27,佛祖，这有个二百五骂我我一片丹心求你的呀我三个响头可是排队磕的呀佛祖
2.395832668489195e-05,Negative,2023/3/22 14:49,年轻人不上课不上进只上香因为年轻人无法释放压力，网络上说点话，不是限流，就有可能去喝茶，家庭无法释放、社会上无法释放。同时各个方面的压力越来越大，找工作困难，买房买车困难，催婚困难。一口气逼在心里无法释放，解压就必须存在，如果没有合适的方式释放出来，必然会出现心理疾病。所以需要一个方式放出来。在商言商，那么作为营销人，怎么赚钱呢？* 穿戴类：转运珠、转运手串；* 香氛类：香薰、精油、精油香薰；* 知识付费类：冥想、解压音乐；* 玩具：积木、解压玩具；上面这些都是可以挣到钱的品类，其实去年我讲了好多次，我群内有一个姐妹实践了，赚到了30W+，太厉害了。
0.010168362182057522,Negative,2023/3/22 14:37,佛祖您看见了吧  不庇佑他们可要庇佑我们年轻人哦🙏🙏🙏🙏
0.46208994778967405,Negative,2023/3/22 14:04,批判上香不问为什么上香，年轻人砂你资本家的妈了是，年轻人就不能求个万事顺意身体健康？
0.00041637845277175956,Negative,2023/3/22 14:02,一会批评年轻人脱不下长衫，一会批评年轻人熬夜，现在又批评年轻人去拜佛。反正年轻人就是一个出气筒，他们无权无势，谁都可以对他们指指点点一番。  年轻人到底惹谁了？咋横竖看他们不顺眼呢？  烧香拜佛又不是年轻人发明的，难道他们不是跟老东西学的？
0.04476818271091143,Negative,2023/3/22 14:02,要你说？是我爹妈嘛？天天评评评的。上香也不让？那给你上fen？还是你吃醋没给你贡献点香油💰？
0.7422963440337988,Positive,2023/3/22 13:58,乱世香火旺，盛世却平庸。  南北朝香火就很盛
0.006487593114880452,Negative,2023/3/22 13:42,【 ： 生活和期许不相悖 提供助力让青春无悔】年轻人“不上课不上进只上香”，这种声音让网友坐不住了！有数据显示，今年2月来，预定寺庙景区门票的人群，年轻人占比近一半。有人对此现象觉得忧心，害怕年轻人消极避世。其实，这并不是突然的迷信，而是一种对美好生活的期许，也能从一定程度转移焦虑！当今年轻人生活节奏快、工作压力大、不确定性高，面对各种困扰，难免会手足无措。这时候的期许合情合理，不至于到上纲上线的大问题。认真生活和心中期许其实并不相悖，去上香的年轻人，他们也在努力，也在为生活奔波，他们只是需要找个地方宣泄压力，也知道生活还需靠自身努力。与其一味批驳表象，不如深挖背后真相，看看年轻人到底想要什么。想改变这样的现状，不光要靠自身努力，还需社会提供助力。关注年轻人所思所想、所忧所盼，提供丰富的舞台，给他们施展的空间。奋斗是青春的底色，多方助力才能为梦想配合！忧心年轻人上香，不如关心他们在求什么
0.21393383068452054,Negative,2023/3/22 13:37,少评价年轻人 年轻人发疯都是被你们这群人逼出来的 真拿年轻人当驴了？ 我不光烧香 我还烧你家
0.0001163285526907254,Negative,2023/3/22 13:35,为啥没有人批判一下中老年人 《为什么中老年人拿着高额退休金》 《为什么中老年人观念仍然落后》 《中老年人究竟该不该催婚》 气抖冷，中老年人不配被关注怎么？
0.023853449453692166,Negative,2023/3/22 13:22,我想干嘛干嘛，一天到晚屁事不干天天点评这个点评那个，我给你两耳光要不然你还不分大小王了？
0.03319595273095488,Negative,2023/3/22 11:01,年轻人 评：你下基层过吗？你求真过吗？你调研过吗？？？别人做什么，关你啥事？管天管地还管人上香？
0.0065555619423758316,Negative,2023/3/22 12:47,那是有人画大饼，有人真信了，开始给这些人画大饼的人做大饼。做大饼没吃成被这些画大饼的人给吃了。吃不下去了赏给做大饼一口饭吃。做大饼的还得感谢画大饼的人，没让他们饿肚子。做大饼的还没地方说理去，只好去寺庙烧香拜佛。
0.05413108996151261,Negative,2023/3/22 12:40,原来“媒体”是新京报，那就不奇怪了。
0.786451901375344,Positive,2023/3/22 12:12,嗯嗯嗯下次去时候给你捎带上柱香
0.1304298274240645,Negative,2023/3/22 12:09,他们上香求什么？求的就是上进啊，不上进的人连香都不上的啊
0.002849560855539779,Negative,2023/3/22 12:05,年轻人不上课不上进只*某些媒体人的妈  卡宴 护栏护栏护栏护栏护栏护栏 保时捷→→→                   ←←工人拉货
0.023461210995254,Negative,2023/3/22 11:57,新京报啊我当是哪个媒体呢，这就不奇怪了，它家的正常操作，都散了吧没意思
0.0518509931404284,Negative,2023/3/22 11:42,现在是连人的精神寄托都要剥夺了吗？
6.892968114069475e-07,Negative,2023/3/22 11:25,我还在想哪个离谱的媒体，一看，新京报，哦，怪不得。新京报不是之前就一直被骂为了流量炒作无底线的营销号吗怎么突然就变成了体制内的报纸，我满头问号
0.34560502149718864,Negative,2023/3/22 11:24,【2023.03.22】  其实有很多东西我们可以从历史中找到答案 比如： 南北朝时期佛教盛行的原因
0.00019050112668472785,Negative,2023/3/22 11:21,别天天说年轻人这年轻人那了，我要生气了，真的很烦，本来生活烦恼就很多，上网娱乐一下还要被说我也想去拜拜了，主要是靠自己的力量真的找不到合适工作哇😭
0.6076075498447955,Positive,2023/3/22 11:15,少听专家介意，少听官媒放屁。
0.24417888838585633,Negative,2023/3/22 11:15,国内的媒体连国足都比你强，别在这里bbb了
0.3407867920562474,Negative,2023/3/22 10:55,我觉得还是需要以阶级斗争为纲，年轻人太累了
0.7838622510866101,Positive,2023/3/22 9:57,佛珠手上带 唐卡胸前挂 禅衣穿上身 睡前听心经，阿弥陀佛🙏🏻
0.1172373114212758,Negative,2023/3/22 9:55,关你屁事啊，是烧香拜佛又不是给你烧
0.04925465452762712,Negative,2023/3/22 9:52,关你屁事，管你工人奶奶干嘛
0.24943511123994344,Negative,2023/3/22 9:50,北京日报那篇好像写得没什么问题？
0.3793465916612676,Negative,2023/3/22 9:43,没人拜神父吗？他快失业了
0.09402295523805027,Negative,2023/3/22 9:41,少管我！！！！！！！！！！
0.028649374031156305,Negative,2023/3/22 9:09,只是找个寄托，缓解压力焦虑罢了，没必要上纲上线
0.7513217428165313,Positive,2023/3/22 8:59,上进和上香不能同时进行吗？不允许努力的人信信这些嗖
0.15523460860772875,Negative,2023/3/22 8:33,看到这些不说人话的现在一个个都成了被网暴对象，我可真是太开心了
0.23474129992951753,Negative,2023/4/10 17:13,在上学和上班之间，这届年轻人选择了到古溪星河...据携程的数据显示，今年2月以来，寺庙类景区订单同比增长超300%，90后、00后占比接近50%。如果你不想人挤人，这个小众又富有特色的寺庙，你千万不能错过！或许一时热潮有所起落，但奔跑的人们永远不会放弃奔赴希望！
0.797966056609003,Positive,2023/4/9 17:15,可是我去的是寺庙耶_
0.9775442713258405,Positive,2023/4/4 23:05,【2023年，我决定去寺庙度个假】“清明时节雨纷纷，我去寺庙里蹲蹲”，这是当下许多年轻人的心声。携程数据显示，今年以来寺庙相关景区门票订单量同比增长310%，年轻人占了大半。除了寺庙游外，年轻人还在以各种方式感受寺庙氛围感：一杯寺庙咖啡、一餐素斋、一串念珠……曾经不入年轻人法眼的寺庙如今却让打工族趋之若鹜。寺庙凭什么吸引年轻人？年轻人又带来了哪些新商机？  2023年，我决定去寺庙度个假  2023年，我决定去寺庙度个假
0.014908289520259022,Negative,2023/4/2 23:17,按头安利大师的抖音号，人间清醒本醒，尤其是心累到喘不过气时，释怀
0.8564503387166326,Positive,2023/3/31 23:29,努力在人山人海的法喜寺找角落拍照📷 【莫向外求】  杭州·法喜寺(上天竺)
0.592571576913767,Positive,2023/3/31 22:42,今年从重庆到杭州 跑了不少寺庙 从罗汉寺到慈禅寺灵隐寺法喜寺 上了很多次香 求了签 求了符 求了十八籽 看到了五百年的玉兰花树开花 闻着寺庙里的檀香味 就会觉得很安心 短暂摆脱了很多烦恼
0.06599969107901316,Negative,2023/3/31 20:50,佛曰，不可说。世事难料，无为而行；任重道远，有为且行。走得远了，慢慢就发觉累了，想卸下了。到安静的地方去，听清自己的心声。清苦的日子里，浅浅满足便是满心欢喜。人生是一场修行，为何寺庙不能是站点?禅修的旅行不需理由，想得开就好。
0.8919534482081933,Positive,2023/3/30 17:15,我在寺庙里写手帐师父泡茶给我们喝开启解惑时刻还抄写了佛经师傅说：佛系不是躺平，是努力后不计较得失。手帐手帐分享
0.5645445658608489,Positive,2023/3/30 13:57,佛系青年2.0，你中了几招？
0.9961748665126625,Positive,2023/3/28 16:45,心浮气躁的时，在黄墙灰瓦之间，接受一次钟声的洗礼吧。  📍深圳·弘法寺  Via
0.5404928154988626,Positive,2023/3/27 21:26,突然记起了微博密码
0.9999997015114098,Positive,2023/3/25 12:20,【“寺庙咖啡”热背后：制造消费新场景】 今年开春以来，寺庙旅游流行起来，寺庙正成为新一代消费者的打卡胜地。来自携程的数据显示，今年2月以来，预订寺庙景区门票的人群中，90后、00后占比接近50%。寺庙中的咖啡馆更是火爆，北京潭柘寺和浙江杭州永福寺、台州龙兴寺等都吸引了如潮水般涌来打卡的年轻人。近日，业内出现一种声音：年轻人不要把希望寄托在神佛之上，奋斗才是硬道理。但不久后，也有媒体指出，这一现象释放了旅游行业复苏的信号，年轻人一边热衷寺庙游一边奋斗，亦带动了寺庙的文创产业。本报记者 黎竹 刘旺 杭州报道   “寺庙咖啡”热背后：制造消费新场景
0.10175552908066632,Negative,2023/3/25 11:35,普通人做生意，起点是私域，但面临的第一道坎就是，从盯着身边的几个人，到把陌生人转化成客户。盯着身边的几个人，一开始是开启生意的机会，就是有成交；但也给了普通人自嗨的机会，因为此时的成交，并不是你成交能力的体现，更大可能是你以往做人做事的结果。但时间一长，这种做人做事的结果，随着你的产品卖出，如果没有新的价值输出，生意的可能性，会逐渐递减，或者断崖式下滑。所以，一开始既要服务好身边的人，更要去找陌生人，这是做生意的打开方式。但陌生人成交，一开始是吸引，但决定能不能成交的一定是信任和价值。大多数人，卡在了信任，解决信任最好的方式——个人品牌，没有之一。我们今年会做10多个行业的个人IP，帮助不同领域精细化运营个人品牌，做流量做转化，解除信任、价值链接、助力成交、提升影响力和业绩。
0.06099284087278789,Negative,2023/3/24 11:07,王菲家里有佛堂，陈坤和周迅一年在往返西藏的寺庙好几次，明星里信佛的人也有许多，命里只要有华盖跟佛都有缘份的。最近去寺庙拜佛的人同比超过310%，寺庙门口排长队了，去寺庙拜佛的人剧增，说明了人们的一种心态，一种信仰。00后的人也很相信因果。社会的压力太大太卷，不管是工作还是学习，人们希望有一种心灵寄托，许多人来我这看自己的三生石，都说跟你对话就像跟佛在对话，特别让人舒服，以前想不通的问题一下子就想通了。信仰成为一种普遍现象。     三铜钱佛教语录
0.8129657463772362,Positive,2023/3/23 13:13,讓人淨化心靈的旅遊跟看一博一樣 平靜
0.13272659646043294,Negative,2023/3/22 22:18,去寺庙是去散散心的 因为平时乱七八糟的烦心事太多 心情不好就去安静的寺庙 漫无目的乱逛 寺庙里绿化很好 空气也清新 看看那些庄严的佛像 闻着焚香的味道 又会觉得那些事好像都没什么大不了 内心就会平静下来 算是整理自己的一种方法
0.28655788829424456,Negative,2023/3/22 21:44,山东专升本  当你把一本书一套题啃透的时候，你就已经站在本科的门前了。这是20级学长学姐们的现状，而21级的准本科生们，你准备好升本了
0.24879088594689514,Negative,2023/3/22 19:41,所以全国哪个寺庙灵验？ 不求名利但求佛缘
0.033179694321884834,Negative,2023/3/22 19:36,我觉得是教育水平的提升速度赶不上社会变化速度的结果。年轻人学到的东西，掌握的技能，不足以应付社会变化带来的压力，上香求佛何尝又不是很好的解压方式呢？
0.2644998911787442,Negative,2023/3/22 19:11,你们老钟自己想想吧。。荒谬。。
0.031863360702084176,Negative,2023/3/22 18:56,通胀的最终结果，很可能是战争！当那么多年轻人找不到工作的时候，上战场也许是一个很好的办法。
0.005228397815357999,Negative,2023/3/22 18:53,我们清除人类灭绝的一切威胁，唯独忘了自相残杀的天性！
0.13510369673274736,Negative,2023/3/22 18:06,认真评论一下这条tag。 Selfobject needs，是一种精神氧气，毕生所需。也是与虚无相对抗的唯一力量，越是到生命后半程，越是重要。
0.9999863352270656,Positive,2023/3/22 16:34,恰似前段时间看过的《悉达多》一样有了新生活日常。来到了这个烟雾缭绕的三洲田山顶⛰️，能每天看到四面观音，是一种充满佛缘的旅程。在四面山顶扫清落叶🍂是日常的生活  。感受高海拔的起居，摆脱了备考期间低卡路里生活：每日斋饭，清洁寺庙，准备菩萨供奉，临写《般若波罗蜜心经》，貌似重复的日子里感受到佛缘生活，这也是义工脱离日常打工的另一种生活方式。 深圳·大华兴寺
0.18243225424519394,Negative,2023/3/22 16:21,大概需要有个慰藉心灵的安静场所吧，越绝望，越需要信仰
5.063804572658093e-06,Negative,2023/3/22 16:08,【寺庙古建筑需做到“防火于未燃】寺庙多为木石结构，耐火等级低，火灾荷载较大，扑救困难。一旦发生火灾，火势较难控制，极易造成难以挽回的影响和损失。为保护传统文化，应做到“防火于未燃”。
0.9999999999998324,Positive,2023/3/22 15:21,寺庙旅游之所以近年来变得越来越受欢迎，可能与以下几个因素有关：文化旅游热潮：在人们越来越关注自身的文化认同和历史传承的背景下，寺庙作为历史文化的重要载体，逐渐成为了文化旅游的重要组成部分。心灵疗愈需求：在快节奏的现代生活中，人们越来越追求内心的宁静和平静，寺庙作为寻求心灵疗愈的场所，受到了越来越多人的青睐。生活方式转变：随着人们的生活水平提高和生活方式的改变，越来越多的人开始关注健康、休闲和度假，寺庙旅游作为一种健康、养生、休闲度假的方式，也逐渐被人们接受和追捧。旅游业的发展：随着旅游业的快速发展和旅游目的地的多样化，寺庙旅游逐渐被旅游业界看作是具有发展潜力的新兴旅游市场，也受到了政府和旅游业的大力扶持和推广。
0.6666666666666666,Positive,2023/3/22 15:08,因为我们都佛了
0.06317091579135004,Negative,2023/3/22 14:49,无法掌控自我生活，只能求助于神灵。 以前是 40 而不惑，如今 60 还迷糊，更何况年轻人。
0.011496694033622412,Negative,2023/3/22 14:49,哪有那么多为什么，就是想给自己心里安慰罢了，毕竟不想谈恋爱，只想搞钱
0.9999881465525249,Positive,2023/3/22 14:19,年轻人喜欢去寺庙，一方面与大环境有关。在生活和工作压力都比较大的时候，人自然会寻求心灵寄托；另一方面，也与传统文化复兴有关，传统生活方式中有很多能与现代融合的要素-比如网红打卡、健康饮食、茶道咖啡、周边文化饰品等等
0.10923046586334662,Negative,2023/3/22 14:02,因为 活着靠自己 没有希望了...  求求别的神力， 也许有别的可能呢?
0.6695818326921804,Positive,2023/3/22 13:01,阿弥陀佛🙏广积功德🙏 祈愿：世界和平，平安喜乐🙏🙏🙏 深圳·弘法寺-斋堂
0.7298541785350802,Positive,2023/3/22 12:42,随手拍 上海
0.7977001214441357,Positive,2023/3/22 12:16,安静，清心，虔诚，不知不觉也去过好多寺庙旅行了
0.01758074883693972,Negative,2023/3/22 11:32,寺庙有一种能让人安静的力量，年轻人工作不顺利、感情受挫、健康不佳，在神明前许愿，也是一种寄托。生活中的苦无处不在，诸多不易，求而不得，自己又无能为力，只有寺庙能带来些许宁静、和平、喜悦。寺庙里的各种法物也开始火了，甚至出现了一串难求的情况。还有不些不良商家，打着寺庙的旗号，售卖盗版法物。请寺庙里的法物，内心的期许是希望能护佑自己，相当于给寺庙添了香油钱。并且现在寺庙里各种法物做得很时尚，当做饰品也很不错。人是活物，有思想、有情感，必然有各种各样的欲望。在忙忙碌碌，卷了又卷的日子里，很多人逐渐迷失自己，找不到心的方向。寺庙成了缓解压力、放松自己的出口。许愿之后，希望能不避迷茫，不拒彷徨，勇敢地向前。
0.3545642760718273,Negative,2023/3/22 11:26,笑发财了，昨天刚说看到什么什么寺想去看一下
0.001637695043206877,Negative,2023/3/22 11:21,年轻人都明白靠上香是改变不了现实的，只是求个心理慰藉，在压力这么大的情况下，上个香逃避一下现实有错吗？ 你们只看了年轻人上香，年轻人在背后的努力你们却看不到 还说年轻人不上进。年轻人只是在寻求心理慰藉仅此而已，不要过分解读
0.5468677337758041,Positive,2023/3/22 11:12,传统的建筑能烦躁的内心获得宁静
3.5057305947105988e-09,Negative,2023/3/22 10:59,言情小说求bg唐文  我想要哪种都市文，虐的死去活来，让人哭的稀里哗啦的 那种。求求求求！！狗血的就更好了，什么女二上位之类 的求！！
0.25381935291849356,Negative,2023/3/22 10:19,有的人之所以迷信，求神拜佛，迷信风水， 就是因为对自己命运的不确定性充满恐惧…
0.9980069543495967,Positive,2023/3/22 9:47,从旅行的角度来说，还是挺喜欢去转转的。相对安静和虔诚的氛围感可以让人静心和放松，也难得能够在那样的氛围听听真实的声音……
0.0016461010221656691,Negative,2023/3/22 9:10,因为有人干了几十年，没有一个家，还跟家人常年不能相聚。不健康的外食，身体也垮了。要啥没啥，大家还干它毛。一个人的青春就送给各种变相的资本家。
0.48064576791244484,Negative,2023/3/22 8:47,确实，一不小心就去了
0.1402140804408084,Negative,2023/3/22 8:39,当然啦 起码我上香不用每天上13个小时 但上班用
0.7962491996703784,Positive,2023/3/22 8:37,这年代，老板画的饼，确实不如给菩萨许的愿来的灵
0.00010349241804208376,Negative,2023/3/22 8:03,我觉得年轻人去去寺庙挺好的，毕业找不到好工作、房价也贵，哪里都需要钱，却怎么也赚不到钱，生活很难，日子很苦，又找不到办法解决，焦虑弥漫着，被社会的洪流影响着、携裹着往前走，去寺庙可以让心静下来，慢下来，专注于心，专注于行，专注于每天进步一点点，这样就不焦虑了。
0.13663578016618405,Negative,2023/3/22 6:04,有太多的我信你个鬼得到了净化，所以就寺庙就火了。这不是挺正面的吗。又想逼逼啥呢
0.06551593377715381,Negative,2023/3/22 3:25,心软和不好意思只会殺死自己。  理性的薄情和无情才是生存利器。
0.2544806266932166,Negative,2023/3/22 1:19,句句不谈薪资，条条不离奉献，桩桩不谈好处，事事皆讲境界 ，动不动就让你要有格局，动不动就画饼
0.4205485330219919,Negative,2023/3/22 0:44,可别随便拜庙子，谁知道里面供了什么鬼也许会在多年以后突然被挖出来把你身败名裂呢～
0.49233263539353855,Negative,2023/3/22 0:39,重新定义“佛系”
0.0001700839687236444,Negative,2023/3/22 0:37,我常常去寺院，脱离世俗的片刻让我内心宁静，但我很少拜，我觉的拜之前应该做到的是修。在寺院看到很多人，甚至很多年轻人，你能看到这些人是两种状态，一个是信，一个是求，信的人他日常中就在修行，他反而不必去求，而求的人，他未必就是信，如果信也不会临时抱佛脚。
0.42576384625104313,Negative,2023/3/22 0:00,你相信玄学吗，为此都做过什么？
0.657922213152894,Positive,2023/3/21 23:33,巧了，周末去的 灵隐寺的十八子
0.27353684707004344,Negative,2023/3/21 23:27,劝人向善是好事
0.6912891986062717,Positive,2023/3/21 23:15,加油！ 一定可以的！
0.06296053543226765,Negative,2023/3/21 23:11,嗯嗯不仅去寺庙了，还拜了财神，还求了签，还买了白玉菩提保平安，还拿了一张招财进宝符，所以怎么了呢
1.662318008643915e-05,Negative,2023/3/21 23:05,不过是看开了一些东西，适当降低了自己的欲望罢了。在内耗与外耗中头破血流后选择了与平凡和平共处，难道非要在大学毕业后因找不到“好一点”的工作而抱怨当初，在大学与社会之间选择了前者？在读研读博后因去不到“理想一点”的岗位而悔恨当初，在读研读博与就业之间选择了后者？当你正视自己的欲望后就会发现，生活是自己的，过程与结果也是自己选的，管别人怎么说呢？！
0.7521637584549654,Positive,2023/3/21 23:04,天意，凡人莫猜
0.06368401540518498,Negative,2023/3/21 23:00,月老庙前我理都不理，财神殿里我长跪不起。
0.5990304140850249,Positive,2023/3/21 22:57,今年已经去过三座寺庙叻
0.47349710930122646,Negative,2023/3/21 22:57,未知苦处，不信神佛
0.03328525710891994,Negative,2023/3/21 22:56,武汉归元寺上香➕1，遇见寺庙高低我得进去拜拜
0.21584610399164084,Negative,2023/3/21 22:54,因为求人不如求佛，没人靠得住不如不靠
0.008173347074798665,Negative,2023/3/21 22:54,前两个星期刚去了灵隐寺和西园戒幢律寺，心静了许多，也缓解我的精神内耗，整个人的状态慢慢放松平静了，不过求财是肯定的喽
0.854024024833845,Positive,2023/3/21 22:53,什么时候不火过，你以为少林寺的土地凭空来的吗
0.23331720664485966,Negative,2023/3/21 22:44,因为过得都不好
0.04083285010271909,Negative,2023/3/21 22:41,咱上班卷生卷死还不能找到心灵寄托了？不然该去火葬场而不是寺庙了
0.14452352983393935,Negative,2023/3/21 22:40,因为  卷又卷不赢，躺又躺不平，不如做法。单身的尽头不是相亲，是拜佛
0.6046696984679439,Positive,2023/3/21 22:39,人总要相信点儿什么吧 灵隐寺真的很值得去
0.9830633293646203,Positive,2023/3/21 22:33,1月普陀山，千佛山，二月雍和宫，三月天后庙，北极阁，二郎庙。不是在上香，就是在上香的路上
0.8525826877556,Positive,2023/3/21 22:31,哈哈哈哈哈前天刚去了雍和宫烧香拜佛
0.23806236174952278,Negative,2023/3/21 22:12,那是所谓的媒体带节奏 菲律宾·manila
0.4424209313361688,Negative,2023/3/21 22:10,看淡了，佛系了
0.5999068763873467,Positive,2023/3/21 22:04,别的不说，但真的，很壮观熊伟，每一座都各有特色。
0.42680135854694246,Negative,2023/3/21 22:03,哈哈哈哈哈上周刚去过，还遇到了一只小猫
0.4829221000676125,Negative,2023/3/21 21:55,我觉得有精神寄托挺好的。
0.04281244238183601,Negative,2023/3/21 21:54,个人觉得这个数据说明不了什么吧，2022年什么情况现在什么情况
0.2454478847478938,Negative,2023/3/21 21:51,(本人福建人）希望不要成为一种病态火，不希望寺庙被奇怪的旅游带偏，因为这是从小的信仰，但是欢迎大家去了解，去思考，去发现这种美
0.24524479681387545,Negative,2023/3/21 21:48,主打的就是一个虔诚心诚则灵🙏🙏
0.9999892962654843,Positive,2023/3/21 22:14,求个心安理得吧，寺庙的环境可以让人远离俗世，暂时获得片刻心灵的片刻安宁。而且很多寺庙本来就作为一个景点和景区融为了一体，比如去了拉萨得去大昭寺，去了珠峰大本营得去绒布寺，峨眉山金顶，西湖边的灵隐寺，衡山更不用讲，从山脚大庙到山顶祝融峰全是寺庙
0.26463275560637556,Negative,2023/3/21 22:04,不到啊，有好看的景点就去看看呗，买个上上签乐呵一下也行，让我特意去拜佛真不可能吧
