Sentiments,Sentiment Label,Posting Time,Contents
0.2021250126655334,Negative,2023/3/21 20:14,是不是也算是精神觉醒
0.5,Unknown,2023/3/21 19:47,he tui、
0.2759268495659529,Negative,2023/3/21 16:08,吃蛋糕的时候嫌人多，吃的干干净净。现在来指责奴隶不努力？
0.36111465509237994,Negative,2023/3/21 12:28,给你妈上香
0.22443135523453805,Negative,2023/3/21 12:06,关你屁事
0.8459290288094623,Positive,2023/3/21 11:49,“田文镜，我爱你！”
0.6796995555096492,Positive,2023/3/21 11:36,要是有希望，机会多迷信的人自然就少了
0.4960316970849158,Negative,2023/3/21 11:23,不能为了奋斗而奋斗，想奋斗也得有岗位啊。
0.49500719844798446,Negative,2023/3/21 11:08,哦
0.31736999801107935,Negative,2023/3/21 11:01,奋斗你妈啊
0.6338199513381992,Positive,2023/3/21 11:01,呵呵
0.028915210739186348,Negative,2023/3/21 10:50,清朝和民国为什么不奋斗要造反呢，害的那么多人死
0.13859856043517849,Negative,2023/3/21 10:48,懒得听你们的羞辱了
0.6383903651527854,Positive,2023/3/21 10:36,寺庙的手串好买得很
0.9454898078778701,Positive,2023/3/21 10:29,加油(ง •_•)ง努力奋斗，给老板换新车
0.8187493905675193,Positive,2023/3/21 10:29,奋斗个鬼👻
0.2767065653638273,Negative,2023/3/21 10:21,奋斗无望
0.5174403778685702,Positive,2023/3/21 10:17,奋斗才有希望
0.29917396735520807,Negative,2023/3/21 12:59,写这篇报道的也可能刚上完香
0.04299863201300003,Negative,2023/3/21 13:02,你猜……为啥年轻人想上香……，非得把镰刀斧头拿出来才会让媒体学会闭嘴吧……
0.2398193294488985,Negative,2023/3/21 12:58,那先给年轻人缓解一下就业和住房的压力啊。
0.6666666666666666,Positive,2023/3/21 12:56,管太宽了
0.05899333299380549,Negative,2023/3/21 12:58,中国的学生已经这么累了放过他们吧
0.5676734518996797,Positive,2023/3/21 13:04,但凡上进有用呢
0.005779164057447939,Negative,2023/3/21 13:30,当生活无望才会寄托于超自然力量，所以搁这里骂年轻人不如改变社会环境哦，不然你骂死年轻人也没用
0.03173538854998326,Negative,2023/3/21 13:06,一线城市，工作PUA，到手微薄的工资，挤在10几平，最后连散心的权利也没了？
0.3285432072426798,Negative,2023/3/21 13:00,怎么？自我安慰也要管了吗
0.4105986242095542,Negative,2023/3/21 12:59,根本原因在于我们前面还有美国
0.6566905169785802,Positive,2023/3/21 15:13,奋斗你个锤子
0.9306689551270654,Positive,2023/3/21 13:09,静下来才能出诺贝尔奖获得者，喧嚣就丢了一切
0.42680525302718775,Negative,2023/3/21 13:42,上进改变命运的几率不一定比上香改变命运的几率大
0.5238238625653246,Positive,2023/3/21 15:36,拿香是因为没枪。。。跪谢这届年轻人吧
0.31359499145153547,Negative,2023/3/21 13:06,一个人的命运啊 当然要靠自我奋斗 但是也要考虑到历史的行程
0.24882885084828432,Negative,2023/3/21 12:59,只想索取只会抱怨，不愿意努力不愿意付出的人太多了，看看国外吧，社会发展到一定底部这样是常态。可是没有长辈的努力抚触，他们有什么资格享受现在拥有的
0.5487112194340817,Positive,2023/3/21 12:58,这条比较火，所以再发一遍赢麻了小编
0.2263415623344338,Negative,2023/3/21 15:02,为啥会上香啊？那还不是有追求嘛啥都不求不上进还上什么香
0.6963620132011004,Positive,2023/3/21 14:12,哪个dinner媒体评价的捏
0.30468749999999967,Negative,2023/3/22 8:49,。。。
0.0005501428358416494,Negative,2023/3/21 22:23,根本原因难道不是整个社会的风气不好吗？一切向钱看，没有信仰，每个人都活的那么累
0.029862841377434224,Negative,2023/3/21 17:49,看不惯年轻人可以尽量不说话
0.5270638875974154,Positive,2023/3/21 16:23,去趟泉州，寺庙多多门票全是跪拜之人，年轻人确实不少
0.3121061475952527,Negative,2023/3/21 15:29,怎么证明上香没用？
0.48525624458439287,Negative,2023/3/21 14:57,我想去上香！
0.15747241033806947,Negative,2023/3/21 14:28,反正做什么总有人跳出来说这说那的
0.22790493278969082,Negative,2023/3/21 14:21,砖家变成媒体人了？
0.04207451055052103,Negative,2023/3/21 14:14,求求你们别瞎指点年轻人了，管好你自己，我这年轻人的家长都看不下去了。
0.202343552169284,Negative,2023/3/21 13:35,奋斗是年轻人的底色…
8.197950746025029e-07,Negative,2023/3/21 13:33,都累死了 还底色是奋斗 房价红利一个没赶上 还要掏光父母腰包去买个根本不值钱的破房子 真的失望
0.26679350270454927,Negative,2023/3/21 13:30,还不上课“只”进香，标题党被你玩的明明白白
0.3759935338066336,Negative,2023/3/21 13:29,奋斗买房子当韭菜？
0.5707717183393621,Positive,2023/3/21 13:22,躺平也没有错啊
0.49500719844798446,Negative,2023/3/21 13:19,你管
0.1096464230202423,Negative,2023/3/21 13:19,佛祖是这样说的，帮你们问过了。
0.26224910053737127,Negative,2023/3/21 13:17,怎么可能不上课？？ 周末上香也要管？
0.6103056195095566,Positive,2023/3/21 13:11,放过年轻人吧年轻人中年人老年人想干嘛就干嘛
0.4256494380213618,Negative,2023/3/21 13:10,是的，有几次周末我去重庆南山爬山，路过老君洞，看到烧香的大多数都是年轻人，真的要不得
0.31835649704155977,Negative,2023/3/21 13:10,不上进只上香
0.0014301297714202077,Negative,2023/3/21 13:05,专家们也努努力吧，别台上乱说话了，下场来上上班，别一加班就说自己岁数大，不还没退休呢嘛，一个月就给三千块，别嫌少，大家不都这样，专家们也来玩玩吧，可有意思了
0.5725049454469028,Positive,2023/3/21 17:44,不上香，你们想年轻人上街？
0.3351962666514625,Negative,2023/3/21 15:20,为什么要奋斗，给那些拆迁户买单？
0.5167193003066414,Positive,2023/3/21 13:04,翻译一下：年轻人一定得卷！！
0.1840516461448215,Negative,2023/3/21 19:15,不上香，去船上开会吗？
0.16190703108220084,Negative,2023/3/21 13:18,大老爷们不也一边为人民服务一边上香祈祷么
0.35912489956814875,Negative,2023/3/21 13:14,向神佛多诉诉苦这也管？
0.572848157610767,Positive,2023/3/22 7:15,你可闭嘴吧
0.5123995120493294,Positive,2023/3/21 14:02,管的真宽
0.4574712643678157,Negative,2023/3/21 14:01,看看  写的这个
0.7020270855299562,Positive,2023/3/21 13:52,要么上香，要么上香
0.3624613169339461,Negative,2023/3/21 13:40,没点数吗？上香的和高喊口号的相似度高还是低呢？
0.7840646004237611,Positive,2023/3/21 13:29,你猜他们都求什么？可能只是氛围到了从众求个心安敬敬神佛，可能只是求家人康健，可能只是生活工作累了找点新鲜玩法，真是笑死了，年轻人真没躺平，只是没按所谓大人长辈那样的生活路径来过活罢了就开始上纲上线批判，但也说明了一件事，你们越急，说明你们所求更多，欲念更胜，真正要“拜佛的反是你们
0.16406736998297344,Negative,2023/3/21 13:28,基本所有行业被大公司垄断，怎么上进？
0.13812663091240895,Negative,2023/3/21 13:19,我不想当韭菜，也不会当韭菜。更不是廉价劳动力。
0.5023853747001116,Positive,2023/3/21 13:11,上香没问题，关键是不上香的时候是否努力。
0.11465728214880666,Negative,2023/3/21 13:09,这是我们上进年轻人最后心灵慰藉了 这也批评？自己管好自己吧嘴除了吃饭，还可以闭上
0.22443135523453805,Negative,2023/3/21 13:07,关你屁事
0.1372887739533296,Negative,2023/3/21 13:04,祥子到死都觉得自己不够努力
0.004646696155425678,Negative,2023/3/21 13:02,管人家上不上香呢 真的是管得好宽 那些搞封建迷信的官员 怎么不劝劝
0.33590164539687106,Negative,2023/3/21 13:00,奴隶躺平了，你们说谁害怕
0.37689625777455393,Negative,2023/3/21 12:59,讲道理谁不会讲
0.4317336496964239,Negative,2023/3/21 12:58,专家上进吗？
0.278573336069703,Negative,2023/3/21 12:57,你要不要看看自己在说啥
0.3962614974561999,Negative,2023/3/21 16:00,我来看看是什么媒体说年轻人上香的，怎么不说老年人去上香啊
0.23924304322087286,Negative,2023/3/21 16:52,这才是正常人的正常话
0.09379784193904706,Negative,2023/3/21 17:03,上班上进不如上香，求人求己不如求佛
0.40624999999999944,Negative,2023/3/21 17:01,有效引导
0.40890524043282594,Negative,2023/3/21 17:16,写得太好了  好感动
0.1951138694325525,Negative,2023/3/21 17:41,正常人该说的话
0.6456463797378745,Positive,2023/3/21 16:31,突然佛系的年轻人
0.02770500407004539,Negative,2023/3/21 18:41,正常人写的正常话，但却很少人听的进去。。
0.5135247132587033,Positive,2023/3/21 20:24,大力发展经济吧
0.18631940864153318,Negative,2023/3/21 17:56,良心媒体
0.22532649830520213,Negative,2023/3/26 15:34,背了，希望面试考这个
0.7579872207261622,Positive,2023/3/22 23:41,好！给你转了！
0.5832494636650328,Positive,2023/3/22 8:13,写得好棒，是真的理解年轻人，而不是站在高处傲慢指点，点赞
0.3480041302546988,Negative,2023/3/22 8:03,我们不忧心，我们是最世界最幸福的人
0.3812294241044417,Negative,2023/3/22 2:22,没这么复杂，其实就是为了发个朋友圈。
0.1130188234129903,Negative,2023/3/21 17:28,有良知的媒体👍🏻
0.286912563715798,Negative,2023/3/21 16:31,上香肯定是非理性，且一定耽误分析方法、积极作为的。
0.08370931872259868,Negative,2023/3/21 19:14,我们有的生活就够苦了 找点心理安慰怎么了
0.05214106516606065,Negative,2023/3/24 5:26,多为老百姓着想
0.3631691693298875,Negative,2023/3/23 7:44,上上香释释压吧
2.186487505928536e-05,Negative,2023/3/24 16:01,只是找了个点在支撑自己而已 刚刚去南普陀寺双手合十求健康的时候 眼睛里全是泪（前两天刚在医院抽了十几管血 明天回去继续上班了）
0.42111406802481643,Negative,2023/3/22 15:01,他们去上香又不是上街，有什么好急的
0.2784431137724548,Negative,2023/3/21 18:06,感动到了
0.08051941054305212,Negative,2023/3/21 17:49,应无所住，行于布施。拜佛进香并非有所求，结缘而已。正如金刚经所言：若以色见我，以音声求我，是人行邪见，不能见如来。努力上进奋斗与致虛守笃其实也并不矛盾
0.20875065864485776,Negative,2023/3/22 18:27,不如关心为什么只能上香去求
0.9422525312541621,Positive,2023/3/22 18:19,感谢中肯评价
0.20111985643675034,Negative,2023/3/22 18:25,终于有说人话的了
0.43908877798814105,Negative,2023/3/22 18:33,连休息的时间都是挤出来的，何谈生活
0.5138569671413643,Positive,2023/3/22 18:47,现实说不了真话
0.5166168497086201,Positive,2023/3/22 18:43,上进通道在哪里
0.5082495938831532,Positive,2023/3/22 18:42,加功德
0.5073400651272417,Positive,2023/3/22 20:26,求财求妻求子求好运，求个好未来
0.3101556644921897,Negative,2023/3/23 6:51,有些专家就是闲的慌，没事爱找存在感
0.655403066975089,Positive,2023/3/23 11:05,让一个无神论者信了神佛，不为别的，只为心有寄托。别说神佛，四维以上的都信一信，别管那么多~
0.3715332286760856,Negative,2023/3/22 20:09,求而不得
0.08505531117170462,Negative,2023/3/22 18:53,我的人生只想暴富 ，一个人住啥都不愁
0.01234610003473835,Negative,2023/3/22 18:51,今天去求了签  签上说失窃  哎  上个月刚刚失窃完
0.2348041314228707,Negative,2023/3/22 18:46,想干嘛干嘛 管得真宽
0.4829660115539207,Negative,2023/3/22 18:24,你是懂年轻人的
0.3869610344215323,Negative,2023/3/22 18:23,有所寄托总还是有希望的
0.31488078938269104,Negative,2023/3/22 18:22,求放过
0.33333333333333337,Negative,2023/3/22 18:22,杞人忧天
0.02248859225565536,Negative,2023/3/22 18:17,俺就是说这算不算媒体自炒啊，一天没事干
0.18138911757165177,Negative,2023/3/22 18:17,说了句人话
0.30398168663870373,Negative,2023/3/22 20:27,所以新京报是什么成分🤔
0.11307996316574787,Negative,2023/3/22 19:58,求啥？求佛祖保佑我主啊
0.859570992112758,Positive,2023/3/22 23:17,try to talk some sense into you
0.6588517282409674,Positive,2023/3/22 20:45,两家京媒火线对战
0.07351718616330871,Negative,2023/3/22 20:01,这是反驳新京报的么，还有来有回的
0.1362154416907242,Negative,2023/3/22 18:44,党员能不能去啊？
0.21468387392849386,Negative,2023/3/22 18:31,说的人话，就是这样
0.08649558850791417,Negative,2023/3/22 18:26,当现实问题进入死胡同的时候就只能追求精神上的慰藉了
0.49500719844798446,Negative,2023/3/22 18:19,就是
0.05302893046064916,Negative,2023/3/21 17:15,求人没用，只能求玄学。
0.3425681203745664,Negative,2023/3/21 17:18,因为卷不动了
0.42145854492533763,Negative,2023/3/21 17:19,可能日子过得太苦了，需要寻求一种心灵上的寄托
0.5636119376569143,Positive,2023/3/21 17:24,怎么从寺庙门票预订近一半年轻人推导出年轻人不上进这个结论的
0.8595709921127577,Positive,2023/3/21 17:17,斋饭好吃
0.44103836288026055,Negative,2023/3/21 19:56,安静，不争
0.17741862398598662,Negative,2023/3/21 17:32,一种寄托，一个可以诉说的地方，而且心诚真灵
0.5816293989261933,Positive,2023/3/21 17:38,生活太苦，希望神明保佑父母自己平平安安健健康康
0.18135629688205746,Negative,2023/3/21 17:16,心理医生
0.14206664976840144,Negative,2023/3/21 20:35,我就看不参拜，许愿了要还神
0.49500719844798446,Negative,2023/3/21 18:30,我愿意啊
0.014723733244167647,Negative,2023/3/21 17:50,卜以决疑，不疑何卜。同理，过得没那么如意才会想着去寺庙拜拜，不然你以为呢
0.33710754018559297,Negative,2023/3/21 17:46,一种寄托，而且寺庙不会太过吵闹喧哗
0.473065646836868,Negative,2023/3/21 17:44,因为人生太难了，想有点好运气
0.6008554218076688,Positive,2023/3/21 17:43,迷信那个，不如迷信这个。
0.6000776813297583,Positive,2023/3/21 17:42,求心安
0.49500719844798446,Negative,2023/3/21 17:38,最后还是要靠自己
0.8255880952458057,Positive,2023/3/21 17:33,斋饭真心好吃
0.46652988099268655,Negative,2023/3/21 17:29,现实生活有点苦。保佑父母健康 小朋友健康 自己能发财！大概就这样了吧
0.6064795654310128,Positive,2023/3/21 17:20,烦事太多，让自己静静
0.7280213432201743,Positive,2023/5/23 18:23,不喜欢上进，就喜欢上香
0.6249999999999996,Positive,2023/3/21 17:54,心里清净
0.6249999999999996,Positive,2023/3/21 17:19,清净
0.6314477677375856,Positive,2023/3/21 12:19,可能太内卷了，才在努力的基础上增加一些保佑罢了，不一定代表不努力
0.01996035372697491,Negative,2023/3/21 12:46,大抵是现实中看不到希望，号召专家解决实际问题，少高高在上俯视众生，激化矛盾挑起舆情，不然以后只能在路灯杆上俯视众生
0.571479440984301,Positive,2023/3/21 15:53,再奋斗也不过是“孔乙己”
0.00016321570291055743,Negative,2023/3/21 13:36,少他妈扯淡了，年轻人哪个不上进？谁他妈不是为了挣仨瓜俩枣天天奔波？哪有官老爷那么闲情逸致天天呆寺庙？
0.005284114603845924,Negative,2023/3/21 13:47,现在的专家有危机感了，以前制造焦虑让年轻人不断的内卷，自己坐收好处，现在，发现年轻人不卷了，开始急了，毕竟如果所有人都不卷了，自己就不能坐收利益了。
0.6363636363636364,Positive,2023/3/21 20:36,糙
0.13982474025133773,Negative,2023/3/21 13:09,那你禁掉寺庙不就好了
0.7082659107992006,Positive,2023/3/21 13:08,选择比努力重要多了
0.7002230638703574,Positive,2023/3/21 12:34,景区底下卖香，还是不是蓝海
0.02312091015635187,Negative,2023/3/21 12:29,大佬们说你们韭菜不拼命长 我们还怎么割
0.04376927750313042,Negative,2023/3/21 19:18,？官员还看风水拜大师呢。烧个香而已。有什么。和以前电子游戏危害青年一样，媒体就喜欢以小博大。
0.6235945956015877,Positive,2023/3/21 13:20,对，要奋斗！只要奋斗180年就可以买得起房买得起车娶得起老婆生的起娃，加油💪
0.10874478358267725,Negative,2023/3/21 12:34,举头三尺有神明，有无神论，我会两头下注
0.15101670647621512,Negative,2023/3/21 12:31,你咋知道人家不上课？人家就不能既上课又上香
0.17979130930788756,Negative,2023/3/21 12:29,就业压力大啊，到处都内卷
0.022755736243307623,Negative,2023/3/21 13:47,上班如上坟，年轻人去上点香没什么，也不妨碍谁。
0.32783141986565767,Negative,2023/3/21 14:11,大多数人靠努力是没用的
0.0013862196162301998,Negative,2023/3/21 13:51,国家不把房地产价格压下来，工资抬上去。不办事儿只讽刺？？
0.35375874065850477,Negative,2023/3/21 21:54,躺平虽然可耻但是有用
0.6085573125749594,Positive,2023/3/21 21:04,少评价年轻人 过好自己的中老年生活即可
0.2523383511527232,Negative,2023/3/21 14:06,你这么大了 出来乱说话
0.36805103335431644,Negative,2023/3/21 15:04,苏轼自己也是落魄一生
0.42853899686966224,Negative,2023/3/21 15:52,上香也要管，又没上吊
0.22281455423111607,Negative,2023/3/21 14:57,媒体也是资本的喉舌啊
0.6760198210669898,Positive,2023/3/21 13:43,小编生了几胎？没生三胎不配评
0.20543750610941836,Negative,2023/3/21 13:38,看到别人上香就自然的认为别人不上进？这是什么逻辑？
0.3566936135158195,Negative,2023/3/21 15:41,去上个香怎么了，管你们屁事。
0.9683517070218611,Positive,2023/3/21 15:26,寺庙岁月静好的氛围感带来逃离现实的错觉，沉浸式体验佛系生活的背后是年轻人对精神内耗的治愈和对压力焦虑的努力和解。
0.38006230529594953,Negative,2023/3/22 11:42,多想想为什么，
0.2652870092235132,Negative,2023/3/21 16:00,年轻人不卷资本家还怎么收割呢
0.4464964055456432,Negative,2023/3/21 15:41,是躺平也是解压
0.13552578724384468,Negative,2023/3/21 15:29,其实就是躺平的表现，什么心灵安慰，不就是觉得社会卷嘛。不卷咋个进步嘛
0.0821821437044723,Negative,2023/3/21 14:39,年轻人在上香和上进可能可以兼顾，但是媒体人你和你妈的存活确实只能选一个
0.1480990855010651,Negative,2023/3/21 13:23,又特么来指指点点
0.41592201462225786,Negative,2023/3/21 14:37,少管我
0.6366698332451516,Positive,2023/3/21 13:49,不知道，但雍和宫的手串是真好看
0.41342930943449185,Negative,2023/3/21 14:37,少指指点点行么！
0.12089114225544906,Negative,2023/3/21 14:40,媒体人都丧考妣了
0.2820096344923194,Negative,2023/3/21 14:45,哦，那放在1919年五月四日时候你这种媒体是不是也要来指责一句不务正业啊
0.8673070858521493,Positive,2023/3/21 14:01,雍和宫的手串就是好看 有力量
0.06062900796813553,Negative,2023/3/21 14:41,难道不是因为卷的太厉害吗？人家又不是天天不上课，没课的时候来不行嘛
0.002041575204458468,Negative,2023/3/21 14:45,不要把错怪到年轻人身上。年轻人这样，社会，资本家……（还有其他不可说的）一个也逃不掉
0.1345173533676124,Negative,2023/3/21 14:46,专家不说开始媒体评了，少管我
0.017494820524084242,Negative,2023/3/21 14:00,发这个是故意想博眼球么，简直无语了
0.14059238169753885,Negative,2023/3/21 14:57,韭菜不长了，所以急了
0.49500719844798446,Negative,2023/3/21 14:47,《你别管》
0.4987201177032754,Negative,2023/3/21 14:47,媒体不要整天扛着自以为优秀的旗帜对年轻人指指点点，贼喊捉贼
0.23978215160845495,Negative,2023/3/21 14:39,现在靠自己真的靠不下去了，社会太卷了
0.5078852256192316,Positive,2023/3/21 14:50,我觉得去寺庙道观纯属个人爱好，跟年龄无关。无论是放松心情还是修行，都挺好的。况且科学的尽头就是神学，早晚都要研究的。
0.1327943537705657,Negative,2023/3/21 14:42,没新闻写可以不写
0.049550735772925014,Negative,2023/3/21 14:41,又不能指望你，不然拜你也行
0.23096853202164325,Negative,2023/3/21 15:09,不会报道可以少报道
0.14631146733417255,Negative,2023/3/21 14:56,啊求人求己有用还用得着求佛吗？又要说年轻人不努力了是吧
0.19751155336230186,Negative,2023/3/21 15:07,其实我去寺庙也求过，但也只是求着玩，不会真把希望寄托在这个上面，这个标题过于片面了吧。
0.3940405203890901,Negative,2023/3/21 14:58,和着年轻人要24小时365天都打工你们这些专家才能闭嘴吗？
0.7437782101447493,Positive,2023/3/21 14:46,帅哥美女的事，你们少管
0.033666885440165495,Negative,2023/3/21 15:15,我已经在研究八字了我想看看为啥这么命苦
0.47697521368394846,Negative,2023/3/21 15:05,去enndt
0.9091499686844501,Positive,2023/3/21 14:59,迪士尼要比寺庙贵好多吧 门票
0.2975409431058569,Negative,2023/3/21 14:57,什么叫不上进啊
0.5358361774744024,Positive,2023/3/21 14:49,散了吧
0.5833333333333331,Positive,2023/3/21 14:49,假设
0.5022432701894314,Positive,2023/3/21 14:29,转发
0.8673070858521493,Positive,2023/3/21 16:50,雍和宫的手串就是好看 有力量
0.03893155461786546,Negative,2023/3/21 15:01,那怎么不反思为啥会有这现象啊
0.11216004928927037,Negative,2023/3/21 14:39,媒体难道心里没数嘛 为什么会这样
0.14434177777419277,Negative,2023/3/21 15:12,给他点了//:年轻人在上香和上进可能可以兼顾，但是媒体人你和你妈的存活确实只能选一个
0.5,Unknown,2023/3/21 15:08,#NAME?
0.45316168059968387,Negative,2023/3/21 14:58,没话说了给我
0.09670325117374479,Negative,2023/3/21 14:51,这个话题真的是一言难尽，敢不敢透过现象谈谈本质，天天年轻人怎么怎么样得
0.35704616480798557,Negative,2023/3/21 14:51,我虽然不上香，但是年轻人的事关你什么事
0.49500719844798446,Negative,2023/3/21 14:40,不然呢？
0.05400227759495113,Negative,2023/3/21 13:52,是没工作还是没学上了 屁话真多
0.0570262505565029,Negative,2023/3/21 13:49,禁止媒体随地大小爹
0.3694400881402531,Negative,2023/3/21 17:53,我就要上香又和你有什么关系真无语了现在干啥就被你们点评呗
0.4627557132597192,Negative,2023/3/21 15:17,怎么了嫉妒啊，下柱香烧给你好了
0.19080316130857422,Negative,2023/3/21 14:39,媒体人自己去不去吧？
0.2951233382102596,Negative,2023/3/21 14:38,生活已经这么苦了，还不能有点爱好了
0.6274043304563326,Positive,2023/3/21 19:15,有时间多关注关注实际市场不好吗
0.07351115916137085,Negative,2023/3/21 16:39,现在的媒体，好像那种每天在孩子身上挑毛病的父母
0.04546335579961536,Negative,2023/3/21 15:11,自己都说人家是周末去的了。还非得说人家不上班上学
0.535284445181241,Positive,2023/3/21 15:01,谁说去寺庙就是上香，我就是去玩
0.06469712302070152,Negative,2023/3/21 14:57,那中老年专家们让出位置给真正有实力的年轻人不就没上香了嘛～
0.7338972057548641,Positive,2023/3/21 14:47,呵呵哒
0.01017565743078963,Negative,2023/3/21 14:46,那我能咋办，我只能求佛祖让我彩票中个奖，然后。。。然后剩下的房贷慢慢还
0.37824423922178363,Negative,2023/3/21 14:46,年轻人做啥都是错
0.5,Unknown,2023/3/21 14:32,💣💣💣💣
0.2379416136986341,Negative,2023/3/22 22:31,新京报的京是东京的京吧
0.004347265952148183,Negative,2023/3/21 17:07,韩国日本躺平就是社会压力大，经济发展不好，到我们这就是年轻人承受力差，责任感差，自己不努力，双标溜
0.17723345007700764,Negative,2023/3/21 16:34,先买彩票，然后拜佛
0.8773822141295464,Positive,2023/3/21 15:17,同样的手，可以用力创造财富的时候，自然不会去合掌求佛拜神
0.6784669774235995,Positive,2023/3/21 15:16,奋斗不过那些一出生就站在巅峰的人鸭
0.17583749891125422,Negative,2023/3/21 15:15,请不要以轻视的眼光看待大众的信仰。这是一种危险的傲慢。
0.1304670190316487,Negative,2023/3/21 15:15,我不知道这个媒体咋想的 ，上香咋啦。是花他家钱了， 还是上香是没有顺带给他烧一支？
0.14767351756052294,Negative,2023/3/21 15:14,那不是上课和上班之余，才去上香的嘛
0.5997880447257113,Positive,2023/3/21 15:14,小目标在树上，年轻人跳一跳或许能够到。现在小目标在珠穆朗玛峰上，年轻人就不跳了，许愿祈祷小目标自己掉下来。
0.10131586088266886,Negative,2023/3/21 15:14,说起来…我之前还看过主流媒体点评过韩国年轻人沉迷挖比特币分析的可好了，阶级固化，社会腐败，经济凋敝，年龄人没有上升空间，努力得不到相应的回报，只能寻求于运气和暴富
0.2056744647080191,Negative,2023/3/21 15:14,年轻人的事，你少管
0.6129064104144446,Positive,2023/3/21 15:13,年轻人不求佛你们寺庙事业编怎么割电子香花券
0.014466433401992385,Negative,2023/3/21 15:12,凭什么说不上进，上香和上进又不冲突
0.6322709025363736,Positive,2023/3/21 15:11,哈哈哈哈哈哈哈//:年轻人在上香和上进可能可以兼顾，但是媒体人你和你妈的存活确实只能选一个
0.46349032446412575,Negative,2023/3/21 15:10,那你禁止年轻人上香呗
0.33427511354808126,Negative,2023/3/21 15:10,美女的事你少管
0.37729016445262464,Negative,2023/3/21 15:10,中午还在思考这周是去雍和宫还是去北动看我大萌兰
0.25712659727636644,Negative,2023/3/21 15:10,少管年轻人 管好你自己能不能活到退休
0.7057321051338505,Positive,2023/3/21 15:10,网红跟风罢了
0.728971962616822,Positive,2023/3/21 15:10,哈哈哈
0.013691026104592718,Negative,2023/3/21 15:09,小编你再不攻击心惊报我就攻击你了哦
0.8569166855420998,Positive,2023/3/21 15:07,都是去拍照打卡发朋友圈凑热闹的吧？说归说，闹归闹，我只信自己
0.1428571428571428,Negative,2023/3/21 15:07,别多管闲事
0.07732697106044983,Negative,2023/3/21 15:06,？去寺庙逛都不行啊那我这种想入道的大学生岂不是最不上进那一类
0.015088208945985837,Negative,2023/3/21 15:06,有些东西上班和上学之后也得不到也没得用，我可不就只能去上香了
0.2289406763290749,Negative,2023/3/21 15:06,不懂为什么迪士尼是最快乐的地方，没钱没去过。
0.003921232527558494,Negative,2023/3/21 15:06,学业压力大、职场太内卷，年轻人焦虑、入睡困难、脱发，早已成为常态，年轻人在努力过后找一个排解渠道，没有什么问题
0.2072657557517471,Negative,2023/3/21 15:05,年轻人精神空虚，总要有点儿信仰，比抑郁了强。
0.011296346380729183,Negative,2023/3/21 15:05,新闻媒体不调查不研究 成天造谣  建议媒体少管闲事 从而长命百岁
0.10691501640006973,Negative,2023/3/21 15:04,社会和专家需要反思，这社会是发展成什么样了，才会让年轻人去上香
0.40087423949934675,Negative,2023/3/21 15:04,是是是，全是年轻人的错
0.07516832282479069,Negative,2023/3/21 15:04,又开始反思了年轻人的事你少管
0.29899529999568497,Negative,2023/3/21 15:02,我一个朋友全职考公八年了还没上岸，前一阵上鸡足山许愿呢。
0.24371206578226567,Negative,2023/3/21 15:02,因为没有别的途径了啊，只能求佛了
0.1950357930714155,Negative,2023/3/21 15:02,那不是因为离火运嘛。。。
0.5123995120493294,Positive,2023/3/21 15:02,管的真宽
1.8610324996282124e-05,Negative,2023/3/21 15:01,应该反思的不是官员吗？人只有绝望无力改变才去求神，房价巨高不下，上层通道封死，压力大，你说说年轻人应该怎么样啊
0.6926716735540378,Positive,2023/3/21 15:01,我的建议是：最好不要管太宽！
0.3998995849136159,Negative,2023/3/21 15:00,少来指指点点
0.9762007190576117,Positive,2023/3/21 15:00,喜欢去有传统风格的景区，也能被批不上进，以后去西方风格的吧
0.5351605881569008,Positive,2023/3/21 15:00,管好多
0.11310076664164714,Negative,2023/3/21 15:00,当年上学时候学的鲁迅先生的文章是批判社会的，以后会不会解读是批判孔乙己骆驼祥子闰土小栓的
0.49500719844798446,Negative,2023/3/21 14:58,要你管
0.3715332286760856,Negative,2023/3/21 14:57,那应该求谁？
0.33185643499648976,Negative,2023/3/21 14:57,985211毕业的现在在京圈保姆里算上等，你让我上进个鬼
0.9249572765401128,Positive,2023/3/21 14:57,哈哈哈哈哈哈哈过段时间就去上香
0.27683278716650384,Negative,2023/3/21 14:56,谁不给财神爷上香
0.3018409895405547,Negative,2023/3/21 14:56,为什么去上香，你们不知道？？
0.41630697509768,Negative,2023/3/21 14:54,需要一些精神寄托
0.8939652891446345,Positive,2023/3/21 14:54,因为知道 这个时代不再是努努力就可以达成目标的，把希望寄托在寺庙。反映出来了什么自己体会。
0.41592201462225786,Negative,2023/3/21 14:53,少管
0.15044963003037892,Negative,2023/3/21 14:53,哪个媒体人写的哪个上班呗
0.004958051311993117,Negative,2023/3/21 14:53,社会太卷了，找工作没有经验，找工作又嫌弃年龄大，让人怎么办？躺又躺不平，卷又卷不了。
0.25893664565601204,Negative,2023/3/21 14:52,自娱自乐还不行了？
0.19693283624154734,Negative,2023/3/21 14:52,很真实，求己不如求人，求人不如求佛
0.14087619159685094,Negative,2023/3/21 14:51,年轻人活着真难，动不动就要被指点江山
0.2305190557951633,Negative,2023/3/21 14:51,如果这个新闻记者还有编辑能实名发出来就好了
0.49500719844798446,Negative,2023/3/21 14:51,要你管
0.7281082011904375,Positive,2023/3/21 14:51,随便，别管，想活得快乐一点
